Date,Symbol,Close,Day
2019-09-06,ZBH,139.74000549316406,2019-09-06
2019-09-06,ATLC,7.730000019073486,2019-09-06
2019-09-06,GCO,36.13999938964844,2019-09-06
2019-09-06,TWTR,45.41999816894531,2019-09-06
2019-09-06,CLB,43.13999938964844,2019-09-06
2019-09-06,COF,88.19000244140625,2019-09-06
2019-09-06,DDD,7.440000057220459,2019-09-06
2019-09-06,FATE,17.8799991607666,2019-09-06
2019-09-06,ILMN,270.0,2019-09-06
2019-09-06,INCY,79.23999786376953,2019-09-06
2019-09-06,MO,43.849998474121094,2019-09-06
2019-09-06,NTLA,13.630000114440918,2019-09-06
2019-09-06,NTNX,23.959999084472656,2019-09-06
2019-09-06,NVTA,21.5,2019-09-06
2019-09-06,LULU,203.13999938964844,2019-09-06
2019-09-06,OKTA,121.25,2019-09-06
2019-09-06,PFPT,125.0999984741211,2019-09-06
2019-09-06,TDY,318.0199890136719,2019-09-06
2019-09-06,HOV,12.6899995803833,2019-09-06
2019-09-06,INFY,11.8100004196167,2019-09-06
2019-09-06,APTV,88.75,2019-09-06
2019-09-06,BOX,17.40999984741211,2019-09-06
2019-09-06,CORE,32.869998931884766,2019-09-06
2019-09-06,CRSP,45.790000915527344,2019-09-06
2019-09-06,HOME,7.239999771118164,2019-09-06
2019-09-06,PYPL,110.05000305175781,2019-09-06
2019-09-06,RH,149.07000732421875,2019-09-06
2019-09-06,WMS,32.08000183105469,2019-09-06
2019-09-06,YUM,119.20999908447266,2019-09-06
2019-09-06,CSCO,48.84000015258789,2019-09-06
2019-09-06,BSX,43.45000076293945,2019-09-06
2019-09-06,CARA,23.549999237060547,2019-09-06
2019-09-06,SYK,221.39999389648438,2019-09-06
2019-09-06,WMGI,20.31999969482422,2019-09-06
2019-09-06,CRK,8.229999542236328,2019-09-06
2019-09-06,DRRX,1.7799999713897705,2019-09-06
2019-09-06,DXYN,1.350000023841858,2019-09-06
2019-09-06,ENPH,25.399999618530273,2019-09-06
2019-09-06,ICON,1.9700000286102295,2019-09-06
2019-09-06,NSRGY,114.6500015258789,2019-09-06
2019-09-06,PW,9.5600004196167,2019-09-06
2019-09-06,SHAK,103.12000274658203,2019-09-06
2019-09-06,SKIS,10.979999542236328,2019-09-06
