Date,Symbol,Close,Day
2019-10-03,JPM,112.19000244140625,2019-10-03
2019-10-03,KHC,26.540000915527344,2019-10-03
2019-10-03,KMB,139.72000122070312,2019-10-03
2019-10-03,KMX,84.6500015258789,2019-10-03
2019-10-03,KO,53.84000015258789,2019-10-03
2019-10-03,KR,24.59000015258789,2019-10-03
2019-10-03,KSS,46.56999969482422,2019-10-03
2019-10-03,LMT,380.05999755859375,2019-10-03
2019-10-03,LOW,106.37000274658203,2019-10-03
2019-10-03,LRCX,229.0500030517578,2019-10-03
2019-10-03,LULU,190.14999389648438,2019-10-03
2019-10-03,MAR,119.0199966430664,2019-10-03
2019-10-03,MARK,1.0,2019-10-03
2019-10-03,MASI,145.52999877929688,2019-10-03
2019-10-03,MCD,210.02999877929688,2019-10-03
2019-10-03,MCK,131.10000610351562,2019-10-03
2019-10-03,MED,101.25,2019-10-03
2019-10-03,MJ,21.030000686645508,2019-10-03
2019-10-03,MNP,15.430000305175781,2019-10-03
2019-10-03,MOMO,33.34000015258789,2019-10-03
2019-10-03,MSFT,136.27999877929688,2019-10-03
2019-10-03,MTZ,63.189998626708984,2019-10-03
2019-10-03,MU,43.459999084472656,2019-10-03
2019-10-03,NET,16.780000686645508,2019-10-03
2019-10-03,NFLX,268.1499938964844,2019-10-03
2019-10-03,NKE,92.22000122070312,2019-10-03
2019-10-03,NOC,364.3299865722656,2019-10-03
2019-10-03,NSEC,10.300000190734863,2019-10-03
2019-10-03,NTLA,11.960000038146973,2019-10-03
2019-10-03,NTNX,25.280000686645508,2019-10-03
2019-10-03,NVDA,181.30999755859375,2019-10-03
2019-10-03,NVTA,19.1299991607666,2019-10-03
2019-10-03,OEGAX,21.610000610351562,2019-10-03
2019-10-03,OI,9.350000381469727,2019-10-03
2019-10-03,OKTA,114.1500015258789,2019-10-03
2019-10-03,OPRT,14.420000076293945,2019-10-03
2019-10-03,PBFS,12.789999961853027,2019-10-03
2019-10-03,PEP,137.92999267578125,2019-10-03
2019-10-03,PFPT,128.8300018310547,2019-10-03
2019-10-03,PG,121.73999786376953,2019-10-03
2019-10-03,PIR,9.329999923706055,2019-10-03
2019-10-03,PLUG,2.380000114440918,2019-10-03
2019-10-03,POAI,0.48100000619888306,2019-10-03
2019-10-03,PQEFF,0.17800000309944153,2019-10-03
2019-10-03,PRGO,53.189998626708984,2019-10-03
2019-10-03,PTON,22.329999923706055,2019-10-03
2019-10-03,PW,9.789999961853027,2019-10-03
2019-10-03,PXD,124.69000244140625,2019-10-03
2019-10-03,PYPL,101.02999877929688,2019-10-03
2019-10-03,QQQ,186.07000732421875,2019-10-03
2019-10-03,RH,169.5,2019-10-03
2019-10-03,ROAD,15.90999984741211,2019-10-03
2019-10-03,ROKU,108.83999633789062,2019-10-03
2019-10-03,RTN,193.74000549316406,2019-10-03
2019-10-03,RUN,15.770000457763672,2019-10-03
2019-10-03,RVNC,12.420000076293945,2019-10-03
2019-10-03,SAM,371.1099853515625,2019-10-03
2019-10-03,SBUX,84.66999816894531,2019-10-03
2019-10-03,SDC,13.699999809265137,2019-10-03
2019-10-03,SEDG,81.0,2019-10-03
2019-10-03,SFIX,18.65999984741211,2019-10-03
2019-10-03,SFM,18.399999618530273,2019-10-03
2019-10-03,SGBX,0.367000013589859,2019-10-03
2019-10-03,SHOP,325.57000732421875,2019-10-03
2019-10-03,SINO,0.6800000071525574,2019-10-03
2019-10-03,SIVB,195.55999755859375,2019-10-03
2019-10-03,SNAP,14.300000190734863,2019-10-03
2019-10-03,SNE,57.93000030517578,2019-10-03
2019-10-03,SPAB,29.739999771118164,2019-10-03
2019-10-03,SPY,290.4200134277344,2019-10-03
2019-10-03,SQ,62.04999923706055,2019-10-03
2019-10-03,SSRM,15.1899995803833,2019-10-03
2019-10-03,SUMR,0.36000001430511475,2019-10-03
2019-10-03,SYF,32.25,2019-10-03
2019-10-03,SYK,213.1300048828125,2019-10-03
2019-10-03,T,37.189998626708984,2019-10-03
2019-10-03,TAP,56.619998931884766,2019-10-03
2019-10-03,TCEHY,41.68000030517578,2019-10-03
2019-10-03,TDY,312.8999938964844,2019-10-03
2019-10-03,TGT,106.62000274658203,2019-10-03
2019-10-03,TLRY,24.8799991607666,2019-10-03
2019-10-03,TPL,622.9500122070312,2019-10-03
2019-10-03,TRV,141.72999572753906,2019-10-03
2019-10-03,TSLA,233.02999877929688,2019-10-03
2019-10-03,TSM,47.130001068115234,2019-10-03
2019-10-03,TSN,82.0999984741211,2019-10-03
2019-10-03,TTD,189.58999633789062,2019-10-03
2019-10-03,TV,9.609999656677246,2019-10-03
2019-10-03,TWTR,40.0,2019-10-03
2019-10-03,UAA,19.280000686645508,2019-10-03
2019-10-03,ULTA,257.42999267578125,2019-10-03
2019-10-03,URI,116.38999938964844,2019-10-03
2019-10-03,UTX,131.2100067138672,2019-10-03
2019-10-03,VHC,6.260000228881836,2019-10-03
2019-10-03,VIXY,20.940000534057617,2019-10-03
2019-10-03,VTSNX,108.86000061035156,2019-10-03
2019-10-03,VZ,59.0099983215332,2019-10-03
2019-10-03,WBA,52.599998474121094,2019-10-03
2019-10-03,WKHS,3.450000047683716,2019-10-03
2019-10-03,WMGI,19.850000381469727,2019-10-03
2019-10-03,WMS,31.5,2019-10-03
2019-10-03,WMT,116.30999755859375,2019-10-03
2019-10-03,WORK,24.93000030517578,2019-10-03
2019-10-03,XOM,67.9800033569336,2019-10-03
2019-10-03,YUM,113.68000030517578,2019-10-03
2019-10-03,ZUMZ,31.209999084472656,2019-10-03
